	address	attributes	AcceptsInsurance	AgesAllowed	Alcohol	Ambience	BYOB	BYOBCorkage	BestNights	BikeParking	BusinessAcceptsBitcoin	BusinessAcceptsCreditCards	BusinessParking	ByAppointmentOnly	Caters	CoatCheck	Corkage	DietaryRestrictions	DogsAllowed	DriveThru	GoodForDancing	GoodForKids	GoodForMeal	HairSpecializesIn	HappyHour	HasTV	Music	NoiseLevel	Open24Hours	OutdoorSeating	RestaurantsAttire	RestaurantsCounterService	RestaurantsDelivery	RestaurantsGoodForGroups	RestaurantsPriceRange2	RestaurantsReservations	RestaurantsTableService	RestaurantsTakeOut	Smoking	WheelchairAccessible	WiFi	business_id	categories	city	hours	Friday	Monday	Saturday	Sunday	Thursday	Tuesday	Wednesday	is_open	latitude	longitude	name	neighborhood	postal_code	review_count	stars	state	cuisine
16402	2200 Las Vegas Blvd S				none	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}				True		True	{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}		False							True	{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}			True		average		False	casual		True	True	1	False	True	True			no	iHi-7vmZ6vQ1Kx6HOrqxKQ	American (Traditional), Restaurants, Breakfast & Brunch, Thai, Chinese	Las Vegas		7:0-0:0	7:0-23:0	7:0-0:0	7:0-23:0	7:0-23:0	7:0-23:0	7:0-23:0	1	36.1461273	-115.1560756	5 Dollar Cafe	The Strip	89104	41	3.5	NV	american
16427	6070 S Rainbow Blvd, Ste 7				none	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}				True	False	True	{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}		False							True	{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}			False		quiet		False	casual		False	False	1	False	False	True		True	no	32JWhoH-Kiu1wRFTvHvW9Q	Bakeries, Do-It-Yourself Food, Desserts, American (Traditional), Restaurants, Food	Las Vegas		11:0-19:30	11:0-19:30	11:0-17:30		11:0-19:30	11:0-19:30	11:0-19:30	0	36.078686	-115.241801	Pie Me Over	Spring Valley	89118	120	5.0	NV	american
16468	7150 S Durango Dr				full_bar	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}			{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}	False		True	{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}			False					False				True	True	{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': True}	average		False				True	1	False			yes	True	free	dVbZ0xbkwl8BWiqaDS0t-w	Sports Bars, Bars, American (Traditional), Restaurants, Nightlife	Las Vegas		0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	1	36.0580753	-115.2784336	Putter's Bar & Grill	Spring Valley	89113	44	3.5	NV	american
16718	6250 Rio Vista St				full_bar	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}			{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}	True		True	{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}		False	False					False	True	{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}		True	True	{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}	average		False	casual		False	True	3	True	True	True	no	True	no	FhIeCF6QrsLaRvAeu0oEPQ	Seafood, Restaurants, Cocktail Bars, Bars, Steakhouses, American (Traditional), Nightlife	Las Vegas		11:0-23:0	11:0-22:0	11:0-23:0	11:0-22:0	11:0-22:0	11:0-22:0	11:0-22:0	1	36.2747255482	-115.245787036	Bob Taylor's Ranch House	Centennial	89130	416	3.5	NV	american
16859	2535 Las Vegas Blvd S				full_bar	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': True, 'trendy': False, 'upscale': False, 'casual': False}						True	{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}		False							True	{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}			True		average		False	casual		False	True	2	False	True	True		True	no	12f7GOkkC0GZRMif-fidhQ	Restaurants, American (Traditional)	Las Vegas									0	36.1423378	-115.1563054	NASCAR Cafe	The Strip	89109	49	2.0	NV	american
16994	5825 S Eastern Ave									True			{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}																						2							FK7JHSUMdznZefUW6X319A	Restaurants, American (Traditional), Home & Garden, Shopping, Shopping Centers	Las Vegas									1	36.0841716	-115.1221806	McCarran Marketplace	Southeast	89119	3	5.0	NV	american
17647	5757 Wayne Newton Blvd				full_bar	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}				False		True	{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}		False							True	{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}			True		average		False	casual		False	True	2	False	True	True		True	free	XVVFgEY-0MsyEAR8SO7dzg	Soup, Restaurants, American (Traditional), Pizza, Salad	Las Vegas		7:0-21:30	7:0-21:30	7:0-21:30	7:0-21:30	7:0-21:30	7:0-21:30	7:0-21:30	1	36.0814661072	-115.137765898	California Pizza Kitchen	Southeast	89119	191	2.0	NV	american
17743	115 E Tropicana Ave				full_bar	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}				False		True	{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}		False							True	{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}			True		average		False	casual		False	True	2	True	True	True		True	no	nuT8Bgfz7HTJQqbJFddkBw	Restaurants, American (Traditional)	Las Vegas				17:0-0:0	17:0-0:0				0	36.0993459	-115.167874	Mad Onion	Southeast	89109	158	3.0	NV	american
17798	910 Las Vegas Blvd S				full_bar	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}	False	no		True		True	{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}		True							True	{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}			True		average		False	casual		False	True	2	True	True	True		True	free	IyrDnrvUKpndj5zIv1KvGQ	Seafood, Food, American (Traditional), Restaurants, Mexican, Desserts	Las Vegas		8:0-22:0	8:0-22:0	8:0-22:0	8:0-22:0	8:0-22:0	8:0-22:0	8:0-22:0	1	36.1594983312	-115.1473491	Doña Maria Tamales Restaurant	Downtown	89101	254	3.5	NV	american
18169	3000 Paradise Rd				full_bar	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}				False		True	{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}		False							True	{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': False}			True		average		False	casual		False	True	2	True	True	True		True	no	_R-rjgz4Kwi4f3u0clFeKg	Beer, Wine & Spirits, Cafes, American (Traditional), Restaurants, Food, Sandwiches, Breakfast & Brunch	Las Vegas		7:0-2:0	7:0-0:0	7:0-2:0	7:0-0:0	7:0-0:0	7:0-0:0	7:0-0:0	1	36.1362575	-115.1512526	Sid's Cafe	Eastside	89109	193	2.5	NV	american
18657	431 S Decatur Blvd				none	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}				True		True	{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}		False				True			True	{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}			False		average		False	casual		False	True	1	True	True	True		True	free	EwxhzR-VghhMsRObXLMitw	Diners, Restaurants, American (Traditional), Breakfast & Brunch	Las Vegas		5:30-15:0	5:30-15:0	5:30-15:0	5:30-15:0	5:30-15:0	5:30-15:0	5:30-15:0	1	36.167739	-115.2059208	Lou's Diner	Westside	89107	276	4.5	NV	american
19006	5717 Sky Pointe Dr				full_bar	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}			{'monday': True, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}	True	False	True	{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}		False	False			False		False	True	{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}		True	True	{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}	average		False	casual		False	True	2	False	True	False	yes	True	free	rdej8lNWQQTqXB-SlJqtbg	Restaurants, Bars, Nightlife, Pubs, Pool Halls, American (Traditional)	Las Vegas		0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	1	36.2645546	-115.25249	The Lodge Tenaya	Northwest	89130	53	3.0	NV	american
20447	10450 S Decatur Blvd, Ste 105				none	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}				True		True	{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}		True							True	{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}			False		quiet		False	casual		False	True	2	False	False	True			no	GjbF1ZEbIpC2KqUbZ7KQWQ	American (Traditional), Sushi Bars, Restaurants	Las Vegas		11:0-21:0	11:0-21:0	11:0-21:0	11:0-22:0	11:0-21:0	11:0-21:0	11:0-21:0	0	35.9999263	-115.2074951	Dynamite Grill	Southwest	89141	95	3.0	NV	american
21409	3985 E Sunset Rd, Ste A				full_bar	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}			{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}	True		True	{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}		False	False					False	False	{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}		True	True	{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}	average		False	casual		False	True	1	False	True	False			free	qov0ZyFFLCIKM-9ewBqPjw	Nightlife, American (Traditional), Restaurants, Bars	Las Vegas									1	36.070636053	-115.087681062	Rush Hour Tavern		89120	14	4.0	NV	american
22366	10975 Oval Park Dr				beer_and_wine	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}				True	False	True	{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}	False	False				True	False		True	{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}			True		average		True	casual		False	True	2	False	False	True		True	free	jBh399TajGcH28Zo2J1pHw	Ice Cream & Frozen Yogurt, American (Traditional), Restaurants, Food, Burgers	Las Vegas		11:0-23:0	11:0-22:0	11:0-23:0	11:0-22:0	11:0-22:0	11:0-22:0	11:0-22:0	1	36.1518122	-115.3320001	Shake Shack	South Summerlin	89135	514	3.5	NV	american
22409	6010 W Craig Rd, Ste 110				beer_and_wine	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}				True		True	{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}		False					False		True	{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}			True		average		True	casual		False	True	1	False	True	True		True	no	StNAnvyhVISULAFmO_Ke1Q	Restaurants, Hot Dogs, Sandwiches, Diners, Burgers, American (Traditional)	Las Vegas		10:30-21:0	10:30-20:0	10:0-21:0	10:0-20:0	10:30-21:0	10:30-20:30	10:30-20:30	1	36.2397672787	-115.225935202	Great Links Brewhouse & Grill	Northwest	89130	374	4.0	NV	american
23450	4515 Dean Martin Dr, Ste 1				full_bar	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}			{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}	True	False	True	{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}		True	False					False	False	{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}		True	True	{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}	average		True	casual		True	True	2	True	True	True	outdoor	True	free	cOJ1uIVIHCiefUyWG2wDfw	Sports Bars, American (Traditional), Cocktail Bars, Cafes, Bars, Restaurants, Breakfast & Brunch, Beer, Wine & Spirits, Lounges, Gastropubs, Food, Nightlife, Bakeries	Las Vegas		8:0-2:0	8:0-2:0	8:0-2:0	8:0-2:0	8:0-2:0	8:0-2:0	8:0-2:0	1	36.1073888656	-115.181590095	The Blind Pig		89103	459	4.0	NV	american
23589	5693 S Jones Blvd, Ste 106				none	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}				True	False	True	{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}		False				False	False		True	{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}			True		average		False	casual		False	True	1	False	True	True		True	free	mDR12Hafvr84ctpsV6YLag	American (Traditional), Restaurants, Burgers, Breakfast & Brunch, Sandwiches	Las Vegas		6:0-15:0	6:0-15:0	7:0-14:0	7:0-14:0	6:0-15:0	6:0-15:0	6:0-15:0	1	36.0865254	-115.2262491	Mr Mamas	Spring Valley	89118	2064	4.5	NV	american
24325	2223 N Rampart Blvd				none	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}				True		True	{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}		True							True	{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}			False		quiet		False	casual		False	True	1	False	False	True		True	free	IFvBnwcWJ54BgMzVnCxIrQ	American (Traditional), Sandwiches, Restaurants, Delis, Food, Bagels	Las Vegas		7:0-16:30	7:0-16:30	7:0-16:30	8:0-14:0	7:0-16:30	7:0-16:30	7:0-16:30	1	36.2003923	-115.2819512	Life's A Bagel	Summerlin	89128	96	4.5	NV	american
25839	115 E Tropicana Ave											True	{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}									True									casual	True	False	True	2	False	True			True		t7pWS0oxwjoZpT-fwQQCiA	Restaurants, American (Traditional)	Las Vegas		0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	0	36.0993459	-115.167874	The Dam Restaurant	Southeast	89109	5	1.5	NV	american
25936	8725 Deer Springs Way				full_bar	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}			{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': True, 'sunday': False, 'saturday': False}	True		True	{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}			False					False		{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}		True	True	{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}	average		False			False	True	2	False		True	yes	True	no	5XORYO9raiXVZSGGPvjSmA	Bars, American (Traditional), Pool Halls, Nightlife, Lounges, Restaurants	Las Vegas		0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	1	36.284287	-115.285839	Kopper Keg North	Centennial	89149	50	3.0	NV	american
26275	2400 E Lake Mead Blvd				none	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}				False		True	{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}		True					True		True	{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}			False		average		False	casual		False	True	1	False	True	True			no	LDMCrFlGIFUN6L-FEFgzWg	Fast Food, Restaurants, Mexican, American (Traditional)	Las Vegas		9:0-23:0	9:0-23:0	9:0-23:0	9:0-23:0	9:0-23:0	9:0-23:0	9:0-23:0	1	36.1962026	-115.1167987	El Pollo Loco		89030	14	3.0	NV	american
26627	7200 Las Vegas Blvd S									False		True									True	True	{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}		False	False				True	casual		False	True	1	False		True				i9wyOB3M98FWZObEbFf7kg	Cafes, Bars, Restaurants, Nightlife, American (Traditional)	Las Vegas									1	36.0597567478	-115.171803422	The Sand Box	Southeast	89119	5	2.0	NV	american
26794	1511 N Nellis Blvd				full_bar		False	yes_free	{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}			True	{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}			False	False					True	{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}		True		{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': True}			False	casual		False	True	2	False	True	True	yes	True		w2H8483LFXrth8X-cpku0Q	Beer, Wine & Spirits, Food, Breweries, American (Traditional), Bars, Restaurants, Nightlife, Sports Bars	Las Vegas		6:0-5:30	6:0-5:30	6:0-5:30	6:0-5:30	6:0-5:30	6:0-5:30	6:0-5:30	0	36.18713	-115.062617	Big Dog's Bar and Grill	Sunrise	89110	9	4.0	NV	american
